file,type,from,suggested
users.php,"JS dialog","Are you sure?","confirm(<?= json_encode(__('Are you sure?')) ?>)"
users.php,"JS dialog","Delete this user? This action cannot be undone.","confirm(<?= json_encode(__('Delete this user? This action cannot be undone.')) ?>)"
users.php,"PHP echo",</div>,"echo __('</div>');"
user_privilege_matrix.php,"HTML text","Select All","><?= __('Select All') ?><"
user_privilege_matrix.php,"HTML text","Clear All","><?= __('Clear All') ?><"
user_privilege_matrix.php,"HTML text","Tick ALL Column Only","><?= __('Tick ALL Column Only') ?><"
user_privilege_matrix.php,"HTML text",Privilege,"><?= __('Privilege') ?><"
user_privilege_matrix.php,"HTML text",'.htmlspecialchars($b).',"><?= __('\'.htmlspecialchars($b).\'') ?><"
user_privilege_matrix.php,"HTML text",Description,"><?= __('Description') ?><"
user_privilege_matrix.php,"HTML text",'.htmlspecialchars($currentGroup).',"><?= __('\'.htmlspecialchars($currentGroup).\'') ?><"
user_privilege_matrix.php,"HTML text","Tick Group","><?= __('Tick Group') ?><"
user_privilege_matrix.php,"HTML text","Clear Group","><?= __('Clear Group') ?><"
user_privilege_matrix.php,"HTML text",'.htmlspecialchars($row['label']).',"><?= __('\'.htmlspecialchars($row[\'label\']).\'') ?><"
user_privilege_matrix.php,"HTML text",'.htmlspecialchars($row['base_key']).',"><?= __('\'.htmlspecialchars($row[\'base_key\']).\'') ?><"
user_privilege_matrix.php,"HTML text",'.htmlspecialchars($row['description']).',"><?= __('\'.htmlspecialchars($row[\'description\']).\'') ?><"
user_privilege_matrix.php,"PHP echo",</div>,"echo __('</div>');"
user_privilege_matrix.php,"PHP echo",</tr>,"echo __('</tr>');"
user_privilege_matrix.php,"PHP echo",</tbody></table></div></div>,"echo __('</tbody></table></div></div>');"
view_announcement.php,"HTML text",to,"> <?= __('to') ?> <"
view_article.php,"HTML text",'.kb_h($m[2]).',"><?= __('\'.kb_h($m[2]).\'') ?><"
view_article.php,"HTML text",'.kb_h($m[1]).',"><?= __('\'.kb_h($m[1]).\'') ?><"
view_article.php,"HTML text",'.kb_h($m[1]).',"><?= __('\'.kb_h($m[1]).\'') ?><"
view_article.php,"HTML text",'.kb_h(trim($m[2])).',"><?= __('\'.kb_h(trim($m[2])).\'') ?><"
view_article.php,"HTML text","'.kb_h(rtrim($line,':')).'","><?= __('\'.kb_h(rtrim($line,\':\')).\'') ?><"
view_article.php,"HTML text",'.kb_h($line).',"><?= __('\'.kb_h($line).\'') ?><"
view_ticket.php,"HTML text",Asset,"><?= __('Asset') ?><"
view_ticket.php,"HTML text",Branch,"><?= __('Branch') ?><"
view_ticket.php,"HTML text",Location,"><?= __('Location') ?><"
view_ticket.php,"HTML text",Status,"><?= __('Status') ?><"
view_ticket.php,"HTML text","Selected: ' + replySelectedFiles.length + ' file(s)","><?= __('Selected: \' + replySelectedFiles.length + \' file(s)') ?><"
view_ticket.php,"HTML text","' + replyEscapeHtml(replyFormatFileSize(total)) + '","><?= __('\' + replyEscapeHtml(replyFormatFileSize(total)) + \'') ?><"
view_ticket.php,"HTML text","' + replyFileIcon(f) + '","><?= __('\' + replyFileIcon(f) + \'') ?><"
view_ticket.php,"HTML text","' + replyEscapeHtml(f.name || 'attachment') + '","><?= __('\' + replyEscapeHtml(f.name || \'attachment\') + \'') ?><"
view_ticket.php,"HTML text","' + replyEscapeHtml(replyFormatFileSize(f.size || 0)) + '","><?= __('\' + replyEscapeHtml(replyFormatFileSize(f.size || 0)) + \'') ?><"
view_ticket.php,"HTML text",Delete,"><?= __('Delete') ?><"
view_ticket.php,"PHP die/exit","Ticket not found","die(__('Ticket not found'));"
view_ticket.php,"PHP die/exit","Access denied","die(__('Access denied'));"
